averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,winner
1.891976318359375,4.0,12.0,4.0,0.0,0.0,19.72,2.74,13.0,11.0,94.0,45.0,15.0,16.0,9.0,21.0,2.82,76.0,9.0,11.0,4.0,21.58,1.29,5010.4,556.6003515625,11.0,0.0,0.0,0.0,4.0,16.0,0.0,0.94,1.0,3.0,0
2.316607360839844,6.0,13.0,1.0,0.0,0.0,18.95,4.25,10.0,8.0,96.0,89.0,15.0,14.0,4.0,19.25,2.64,75.0,4.0,14.0,1.0,20.12,0.0,5066.24,659.595234375,14.0,0.0,3.0,0.0,1.0,15.0,0.0,1.07,1.0,2.0,0
2.351124420166016,4.0,16.0,6.0,0.0,0.0,23.98,1.46,12.0,12.0,95.0,38.0,12.0,22.0,5.0,17.75,2.4,59.0,7.0,7.0,5.0,16.58,1.0,4647.68,668.06265625,7.0,0.0,1.0,0.0,2.0,12.0,0.0,0.55,3.0,6.0,1
1.856722869873047,5.0,12.0,4.0,0.0,0.0,21.72,4.83,10.0,9.0,90.0,0.0,18.0,16.0,6.0,23.75,3.19,92.0,8.0,14.0,4.0,24.17,0.0,5006.88,524.863828125,14.0,1.0,7.0,0.0,4.0,18.0,0.0,1.13,1.0,2.0,0
1.6864241027832032,4.0,9.0,4.0,0.0,0.0,19.0,5.9,9.0,8.0,91.0,0.0,15.0,13.0,4.0,17.5,2.21,66.0,5.0,12.0,3.0,17.9,28.0,5149.92,555.4598046875,11.0,1.0,3.0,0.0,1.0,15.0,0.0,1.15,1.0,4.0,1
2.477653350830078,3.0,13.0,5.0,0.0,0.0,21.88,3.88,17.0,16.0,94.0,71.0,15.0,18.0,3.0,19.5,2.73,75.0,7.0,9.0,6.0,20.6,35.0,4891.36,692.684609375,10.0,1.0,2.0,1.0,1.0,15.0,0.0,0.83,1.0,3.0,0
2.1069900512695314,5.0,9.0,2.0,0.0,0.0,16.74,4.42,11.0,11.0,91.0,1.14,27.0,11.0,2.0,32.0,3.51,1.09,3.0,23.0,4.0,27.12,0.0,5224.32,625.3981640625,21.0,0.0,2.0,1.0,5.0,26.0,0.0,2.45,4.0,8.0,1
2.4522422790527343,3.0,14.0,5.0,0.0,0.0,21.98,2.84,13.0,10.0,98.0,0.0,14.0,18.0,4.0,16.25,2.67,71.0,5.0,9.0,5.0,18.27,98.0,4833.44,711.555,12.0,0.0,1.0,0.0,2.0,14.0,0.0,0.78,0.0,0.0,0
2.001474914550781,3.0,12.0,4.0,0.0,0.0,23.74,7.14,15.0,14.0,93.0,0.0,12.0,16.0,13.0,20.0,3.84,80.0,19.0,10.0,3.0,21.6,1.0,4962.88,568.411953125,13.0,0.0,4.0,0.0,2.0,13.0,0.0,0.75,3.0,5.0,1
1.5125971984863282,5.0,4.0,2.0,0.0,0.0,15.22,7.96,9.0,8.0,95.0,1.11,19.0,6.0,3.0,21.25,3.38,85.0,8.0,18.0,1.0,22.55,0.0,4950.08,439.707578125,17.0,0.0,4.0,0.0,5.0,19.0,0.0,3.17,0.0,0.0,1
2.0876838684082037,2.0,11.0,5.0,0.0,0.0,19.59,2.57,11.0,9.0,93.0,0.0,10.0,16.0,7.0,15.5,2.49,66.0,9.0,9.0,1.0,19.34,0.0,4475.2,582.015703125,10.0,1.0,2.0,0.0,4.0,10.0,0.0,0.63,1.0,3.0,0
2.3345298767089844,4.0,11.0,3.0,0.0,0.0,19.43,3.88,16.0,12.0,96.0,99.0,16.0,14.0,6.0,21.25,2.52,75.0,5.0,11.0,5.0,19.52,0.0,4522.56,640.194765625,13.0,0.0,0.0,1.0,6.0,16.0,0.0,1.14,1.0,2.0,1
2.162027282714844,3.0,15.0,1.0,0.0,0.0,22.52,5.72,11.0,7.0,100.0,0.0,10.0,16.0,5.0,14.0,2.73,67.0,9.0,8.0,2.0,17.47,30.0,4454.24,521.9418359375,9.0,0.0,1.0,0.0,1.0,10.0,0.0,0.63,1.0,0.0,0
2.187392272949219,4.0,9.0,2.0,0.0,0.0,16.46,4.77,10.0,7.0,97.0,97.0,15.0,11.0,5.0,17.0,2.15,69.0,2.0,11.0,4.0,17.57,29.0,4688.64,644.1333203125,14.0,0.0,0.0,1.0,3.0,15.0,0.0,1.36,2.0,5.0,1
2.2390676879882805,5.0,16.0,4.0,0.0,0.0,21.84,91.0,12.0,8.0,95.0,54.0,15.0,20.0,3.0,19.5,2.18,70.0,6.0,9.0,6.0,17.5,1.01,4212.16,559.611953125,12.0,2.0,1.0,0.0,5.0,16.0,0.0,0.75,1.0,0.0,0
2.1243170166015624,4.0,11.0,2.0,0.0,0.0,15.13,1.28,12.0,11.0,97.0,0.0,18.0,13.0,3.0,20.75,3.32,89.0,9.0,14.0,4.0,23.16,1.0,4623.04,585.20828125,16.0,0.0,5.0,0.0,3.0,18.0,0.0,1.38,1.0,3.0,1
2.469605712890625,2.0,12.0,4.0,0.0,0.0,20.19,2.23,12.0,5.0,98.0,76.0,9.0,16.0,5.0,13.5,1.38,44.0,4.0,9.0,0.0,11.63,3.0,4373.12,641.3718359375,7.0,0.0,0.0,1.0,3.0,9.0,0.0,0.56,1.0,2.0,0
1.6172128295898438,5.0,12.0,5.0,0.0,0.0,21.43,4.07,16.0,16.0,97.0,88.0,21.0,17.0,9.0,26.0,3.22,1.08,11.0,19.0,2.0,30.39,29.0,5951.84,548.7653515625,20.0,1.0,1.0,0.0,3.0,21.0,0.0,1.24,1.0,2.0,1
1.8775791931152344,7.0,19.0,6.0,0.0,0.0,32.99,7.99,14.0,14.0,94.0,31.0,20.0,25.0,7.0,24.75,3.56,93.0,6.0,15.0,5.0,25.76,0.0,5438.08,623.056328125,14.0,0.0,0.0,1.0,5.0,20.0,0.0,0.8,1.0,1.0,0
1.77468017578125,4.0,19.0,3.0,0.0,0.0,26.75,4.08,14.0,14.0,92.0,0.0,17.0,22.0,4.0,23.0,2.77,93.0,8.0,14.0,3.0,23.49,30.0,5592.32,616.2071875,16.0,0.0,0.0,0.0,3.0,17.0,0.0,0.77,1.0,3.0,1
1.5521940612792968,7.0,17.0,3.0,0.0,0.0,27.22,7.22,12.0,14.0,94.0,5.0,19.0,20.0,9.0,26.75,3.2,98.0,14.0,15.0,4.0,26.83,0.0,5674.24,506.622890625,16.0,0.0,1.0,0.0,2.0,19.0,0.0,0.95,1.0,2.0,0
1.405260009765625,4.0,9.0,6.0,0.0,0.0,25.18,8.62,12.0,16.0,93.0,0.0,21.0,15.0,6.0,25.0,4.55,1.02,6.0,16.0,5.0,28.57,90.0,5995.04,496.026328125,21.0,1.0,2.0,0.0,3.0,21.0,0.0,1.4,1.0,3.0,1
1.6253494262695312,3.0,20.0,1.0,0.0,1.0,28.23,5.93,20.0,19.0,96.0,0.0,21.0,22.0,4.0,25.25,4.58,1.1,11.0,17.0,4.0,29.96,2.0,5781.12,551.851171875,20.0,1.0,2.0,0.0,3.0,21.0,0.0,0.95,0.0,0.0,0
1.863822479248047,13.0,16.0,2.0,1.0,0.0,26.94,7.42,12.0,7.0,95.0,1.16,34.0,18.0,4.0,36.0,4.27,1.44,19.0,27.0,6.0,35.49,0.0,5857.92,637.5790625,31.0,1.0,0.0,3.0,6.0,34.0,0.0,1.89,0.0,0.0,1
1.6938882446289063,2.0,20.0,6.0,0.0,0.0,29.53,3.53,10.0,9.0,90.0,23.0,12.0,26.0,7.0,17.25,2.4,65.0,8.0,9.0,3.0,16.26,1.0,5314.24,549.279765625,11.0,0.0,1.0,1.0,1.0,12.0,0.0,0.46,1.0,3.0,0
2.107453918457032,3.0,13.0,3.0,0.0,0.0,19.42,3.42,14.0,6.0,95.0,0.0,11.0,16.0,1.0,11.75,2.35,59.0,6.0,8.0,3.0,14.54,95.0,3981.12,467.0725,10.0,0.0,4.0,0.0,4.0,11.0,0.0,0.69,0.0,2.0,1
2.077497863769531,4.0,6.0,4.0,0.0,0.0,17.01,7.01,9.0,6.0,96.0,77.0,16.0,10.0,7.0,23.25,2.38,76.0,4.0,15.0,1.0,19.76,72.0,4367.2,556.1128515625,13.0,0.0,1.0,1.0,3.0,17.0,0.0,1.6,3.0,7.0,0
2.224962768554688,3.0,9.0,4.0,0.0,0.0,15.74,2.52,11.0,11.0,97.0,60.0,14.0,13.0,2.0,16.0,2.88,80.0,6.0,11.0,3.0,22.1,1.0,4134.08,522.178125,11.0,0.0,3.0,0.0,2.0,14.0,0.0,1.08,0.0,1.0,1
1.7996658325195312,3.0,7.0,4.0,0.0,0.0,17.94,5.94,8.0,7.0,95.0,0.0,13.0,11.0,6.0,20.75,2.58,55.0,10.0,10.0,3.0,16.05,60.0,4188.16,448.5676953125,12.0,0.0,3.0,0.0,3.0,13.0,0.0,1.18,4.0,9.0,0
2.557908782958984,2.0,14.0,3.0,0.0,0.0,19.63,1.3,9.0,12.0,94.0,64.0,14.0,17.0,1.0,16.25,1.79,61.0,4.0,10.0,4.0,16.86,0.0,4008.8,592.1285546875,11.0,0.0,0.0,0.0,5.0,14.0,0.0,0.82,0.0,0.0,1
2.241668395996093,4.0,12.0,1.0,0.0,0.0,16.8,3.8,11.0,9.0,95.0,82.0,14.0,13.0,5.0,17.25,2.44,78.0,7.0,11.0,3.0,18.19,0.0,4150.08,555.48171875,6.0,1.0,0.0,0.0,1.0,14.0,0.0,1.08,3.0,6.0,0
2.4920294189453127,3.0,13.0,4.0,0.0,0.0,18.92,1.14,11.0,7.0,95.0,40.0,7.0,17.0,1.0,7.5,1.73,50.0,3.0,5.0,2.0,11.8,0.0,3929.12,606.360390625,6.0,0.0,1.0,0.0,2.0,7.0,0.0,0.41,0.0,0.0,1
2.0783572387695317,3.0,9.0,3.0,0.0,0.0,15.3,3.29,11.0,8.0,96.0,0.0,20.0,12.0,6.0,26.5,2.48,75.0,9.0,13.0,7.0,18.69,43.0,4239.04,550.78703125,12.0,2.0,2.0,0.0,2.0,20.0,0.0,1.67,3.0,8.0,0
1.85093490600586,4.0,9.0,4.0,0.0,0.0,19.84,6.84,12.0,11.0,93.0,0.0,13.0,13.0,7.0,19.5,2.46,65.0,4.0,10.0,3.0,19.34,1.0,4172.96,461.22359375,11.0,0.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,3.0,0
1.90978759765625,2.0,17.0,3.0,0.0,1.0,23.4,1.4,19.0,15.0,94.0,0.0,13.0,21.0,9.0,19.5,2.62,74.0,9.0,7.0,6.0,21.68,1.0,3765.28,458.3408984375,11.0,0.0,1.0,0.0,3.0,13.0,0.0,0.62,1.0,3.0,1
1.933592224121093,6.0,5.0,6.0,1.0,0.0,16.77,5.61,6.0,9.0,89.0,1.15,25.0,11.0,4.0,29.75,2.91,1.08,9.0,19.0,5.0,27.17,1.0,4278.24,491.012578125,17.0,1.0,1.0,1.0,5.0,25.0,0.0,2.27,1.0,2.0,0
1.728379669189453,3.0,16.0,2.0,0.0,0.0,20.15,2.15,6.0,9.0,89.0,45.0,15.0,18.0,2.0,18.5,2.0,59.0,3.0,7.0,8.0,16.16,0.0,3744.0,427.9073046875,11.0,1.0,0.0,1.0,5.0,15.0,0.0,0.83,1.0,3.0,1
1.530785369873047,6.0,5.0,6.0,0.0,0.0,16.38,4.44,11.0,12.0,93.0,0.0,22.0,11.0,6.0,27.5,3.26,85.0,6.0,19.0,3.0,22.07,1.64,4278.88,374.9785546875,18.0,0.0,2.0,0.0,4.0,22.0,0.0,2.0,1.0,3.0,0
1.741307830810547,2.0,17.0,5.0,0.0,1.0,24.22,1.22,16.0,13.0,93.0,0.0,8.0,23.0,8.0,12.5,2.55,54.0,3.0,3.0,5.0,17.22,1.0,3672.8,404.648125,8.0,1.0,0.0,0.0,1.0,8.0,0.0,0.35,0.0,0.0,1
1.9292512512207032,4.0,5.0,10.0,1.0,0.0,20.61,4.41,3.0,5.0,94.0,74.0,23.0,15.0,5.0,24.0,2.96,93.0,8.0,17.0,5.0,21.77,0.0,4078.24,488.0998046875,22.0,0.0,0.0,1.0,5.0,23.0,0.0,1.53,1.0,2.0,0
1.867541656494141,3.0,15.0,6.0,0.0,0.0,22.98,1.98,10.0,17.0,93.0,45.0,14.0,21.0,6.0,18.5,2.32,58.0,6.0,7.0,7.0,16.88,38.0,3720.8,426.911484375,12.0,0.0,0.0,0.0,2.0,15.0,0.0,0.67,1.0,3.0,1
2.0771319580078127,2.0,17.0,7.0,0.0,0.0,29.44,3.32,20.0,23.0,99.0,25.0,17.0,24.0,6.0,21.5,2.24,66.0,16.0,9.0,8.0,20.14,3.0,5222.24,634.47671875,14.0,0.0,0.0,0.0,3.0,17.0,0.0,0.71,0.0,2.0,1
2.161847686767578,6.0,16.0,6.0,0.0,0.0,28.16,5.17,20.0,18.0,97.0,51.0,28.0,22.0,5.0,31.5,4.26,1.2,10.0,21.0,7.0,30.99,47.0,5461.28,671.5746875,24.0,2.0,0.0,0.0,4.0,27.0,0.0,1.27,0.0,1.0,0
1.55354248046875,6.0,12.0,5.0,0.0,0.0,25.59,7.7,12.0,18.0,95.0,0.0,23.0,17.0,6.0,28.0,4.38,100.0,8.0,19.0,4.0,27.84,100.0,5639.52,490.423828125,21.0,1.0,3.0,0.0,4.0,24.0,0.0,1.35,0.0,0.0,1
1.787612762451172,2.0,14.0,9.0,0.0,0.0,29.41,4.12,9.0,17.0,89.0,0.0,16.0,23.0,10.0,22.25,4.33,85.0,8.0,11.0,5.0,22.6,91.0,5370.24,570.4275,15.0,0.0,0.0,1.0,2.0,16.0,0.0,0.7,0.0,2.0,0
2.185998229980469,3.0,21.0,8.0,0.0,0.0,31.51,1.59,25.0,23.0,94.0,73.0,25.0,29.0,11.0,33.75,3.84,1.25,13.0,16.0,9.0,32.13,0.0,5039.36,692.91546875,20.0,2.0,0.0,0.0,2.0,25.0,0.0,0.86,0.0,2.0,1
2.163280792236328,4.0,14.0,7.0,0.0,0.0,27.05,4.16,10.0,14.0,97.0,63.0,20.0,21.0,8.0,25.75,3.35,1.04,11.0,13.0,7.0,25.21,1.0,5401.76,685.65984375,19.0,0.0,1.0,2.0,4.0,20.0,0.0,0.95,0.0,0.0,0
1.6538890075683594,3.0,17.0,5.0,0.0,0.0,28.88,6.86,17.0,13.0,93.0,0.0,19.0,22.0,7.0,25.0,4.75,1.05,12.0,13.0,7.0,27.11,30.0,5392.0,524.787109375,16.0,0.0,1.0,0.0,4.0,20.0,0.0,0.86,0.0,0.0,1
1.6628828430175782,4.0,13.0,6.0,0.0,0.0,24.64,5.63,5.0,5.0,96.0,0.0,28.0,18.0,8.0,32.5,4.13,23.0,17.0,22.0,6.0,35.29,65.0,5611.68,532.3269921875,25.0,0.0,0.0,0.0,9.0,29.0,0.0,1.56,0.0,3.0,0
1.6634193420410155,7.0,13.0,9.0,1.0,0.0,26.92,3.11,20.0,17.0,95.0,0.0,33.0,22.0,7.0,39.0,4.54,1.32,15.0,27.0,5.0,35.97,30.0,8694.4,795.4965625,31.0,0.0,5.0,0.0,6.0,33.0,0.0,1.5,3.0,6.0,0
2.257222900390625,3.0,22.0,13.0,0.0,1.0,40.04,2.86,30.0,22.0,94.0,1.12,22.0,36.0,10.0,31.5,3.6,1.09,5.0,16.0,6.0,27.65,5.0,7934.72,1148.491171875,17.0,0.0,0.0,0.0,6.0,22.0,0.0,0.61,3.0,7.0,1
1.8569786071777343,3.0,22.0,6.0,0.0,0.0,35.26,6.57,27.0,18.0,93.0,10.0,20.0,28.0,10.0,27.0,4.37,100.0,8.0,15.0,5.0,27.16,31.0,8358.88,918.332421875,15.0,1.0,0.0,0.0,5.0,20.0,0.0,0.71,1.0,2.0,0
1.6072470092773437,5.0,21.0,3.0,0.0,0.0,30.0,6.0,15.0,10.0,97.0,0.0,25.0,24.0,6.0,30.75,4.08,1.02,9.0,18.0,7.0,26.33,0.0,8557.76,825.353125,20.0,0.0,1.0,0.0,5.0,25.0,0.0,1.04,1.0,5.0,1
2.0512098693847656,5.0,17.0,8.0,1.0,0.0,28.96,3.28,21.0,10.0,96.0,1.44,34.0,25.0,5.0,37.25,4.48,1.36,17.0,23.0,10.0,36.05,3.0,8547.52,1049.38734375,28.0,3.0,0.0,0.0,8.0,33.0,0.0,1.36,1.0,3.0,0
1.85017318725586,3.0,21.0,5.0,0.0,1.0,32.2,4.89,24.0,18.0,92.0,1.56,28.0,27.0,5.0,37.25,4.71,1.26,16.0,17.0,11.0,32.08,0.0,8473.76,951.068203125,23.0,0.0,0.0,0.0,6.0,27.0,0.0,1.04,3.0,9.0,1
1.8910142517089843,4.0,18.0,6.0,0.0,0.0,30.87,6.87,12.0,13.0,92.0,2.14,28.0,24.0,9.0,35.25,4.37,1.31,19.0,20.0,8.0,38.02,1.0,8602.56,974.999375,26.0,1.0,1.0,1.0,2.0,28.0,0.0,1.17,1.0,3.0,0
1.7695872497558591,3.0,21.0,7.0,0.0,0.0,36.01,7.53,16.0,17.0,93.0,1.23,24.0,28.0,9.0,31.75,4.02,1.25,9.0,19.0,5.0,35.3,100.0,8277.92,857.66703125,23.0,0.0,3.0,0.0,5.0,24.0,0.0,0.86,3.0,9.0,1
2.19884033203125,3.0,8.0,3.0,0.0,0.0,14.71,3.21,10.0,8.0,98.0,0.0,7.0,11.0,2.0,8.75,1.57,40.0,7.0,7.0,0.0,10.58,68.0,3294.4,415.114609375,6.0,0.0,3.0,0.0,1.0,7.0,0.0,0.64,0.0,0.0,0
1.7912161254882812,4.0,9.0,0.0,0.0,0.0,14.24,4.44,8.0,7.0,98.0,62.0,9.0,9.0,1.0,9.75,1.78,46.0,3.0,6.0,3.0,12.98,0.0,3440.0,378.232109375,8.0,0.0,5.0,0.0,3.0,9.0,0.0,1.0,1.0,1.0,1
2.597152709960937,3.0,13.0,0.0,0.0,0.0,14.59,1.59,4.0,1.0,96.0,52.0,8.0,13.0,2.0,9.0,1.69,45.0,2.0,5.0,3.0,11.88,0.0,3240.16,470.921328125,7.0,0.0,1.0,0.0,1.0,8.0,0.0,0.62,0.0,0.0,0
2.326968688964844,3.0,6.0,4.0,0.0,0.0,14.5,3.1,9.0,7.0,95.0,70.0,10.0,10.0,2.0,14.25,1.29,48.0,3.0,9.0,1.0,12.68,0.0,3346.24,448.979609375,9.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0,4.0,9.0,1
2.18066146850586,1.0,9.0,4.0,0.0,0.0,15.49,2.49,9.0,10.0,98.0,0.0,5.0,13.0,3.0,7.0,1.83,42.0,1.0,3.0,2.0,14.85,0.0,3193.28,418.5074609375,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.38,0.0,0.0,0
1.80481674194336,4.0,4.0,1.0,0.0,0.0,10.39,5.39,5.0,6.0,96.0,1.14,15.0,5.0,4.0,20.0,1.91,67.0,8.0,15.0,0.0,16.98,0.0,3607.68,398.496484375,13.0,0.0,4.0,0.0,2.0,15.0,0.0,3.0,3.0,9.0,1
2.6364312744140626,2.0,13.0,1.0,0.0,0.0,15.23,1.23,6.0,4.0,98.0,48.0,10.0,14.0,5.0,13.0,2.0,52.0,2.0,8.0,2.0,13.74,1.0,3137.28,469.728203125,9.0,0.0,0.0,0.0,3.0,10.0,0.0,0.71,0.0,0.0,0
1.993779754638672,5.0,4.0,2.0,0.0,0.0,11.92,5.05,8.0,8.0,95.0,0.0,17.0,6.0,2.0,21.75,2.12,56.0,4.0,13.0,4.0,16.69,0.0,3555.84,422.0837890625,14.0,2.0,1.0,0.0,2.0,17.0,0.0,2.83,3.0,8.0,1
1.4102816772460938,3.0,12.0,4.0,0.0,0.0,23.9,7.3,12.0,9.0,90.0,0.0,24.0,16.0,8.0,29.5,3.92,98.0,9.0,20.0,4.0,26.42,0.0,7706.4,653.8549609375,20.0,0.0,4.0,1.0,4.0,24.0,0.0,1.5,2.0,5.0,1
1.8756820678710928,4.0,22.0,1.0,0.0,0.0,28.64,4.0,16.0,11.0,95.0,0.0,19.0,23.0,3.0,26.25,3.3,88.0,3.0,15.0,4.0,22.85,0.0,7383.52,785.133125,13.0,0.0,1.0,0.0,3.0,19.0,0.0,0.83,2.0,9.0,0
1.839369659423828,5.0,11.0,7.0,0.0,0.0,26.08,7.46,17.0,11.0,95.0,1.79,28.0,18.0,9.0,33.25,4.31,1.45,11.0,24.0,4.0,35.49,32.0,7617.76,836.389296875,21.0,1.0,0.0,3.0,6.0,28.0,0.0,1.56,3.0,4.0,1
2.041166381835937,3.0,16.0,10.0,0.0,0.0,33.37,7.15,10.0,6.0,96.0,1.61,19.0,26.0,7.0,23.5,3.32,92.0,10.0,13.0,6.0,24.38,0.0,7287.52,890.73078125,18.0,2.0,0.0,0.0,5.0,19.0,0.0,0.73,3.0,4.0,0
1.66195556640625,3.0,16.0,4.0,0.0,0.0,23.77,3.12,21.0,21.0,90.0,0.0,24.0,20.0,7.0,29.25,4.23,1.08,10.0,16.0,8.0,29.11,1.0,7405.76,699.16125,20.0,1.0,0.0,0.0,7.0,24.0,0.0,1.2,2.0,6.0,1
1.9307313537597657,3.0,21.0,5.0,1.0,0.0,29.68,3.16,21.0,19.0,94.0,0.0,25.0,26.0,7.0,30.75,4.73,1.17,9.0,17.0,7.0,32.99,1.0,7188.32,783.858203125,22.0,0.0,0.0,0.0,2.0,25.0,0.0,0.96,2.0,4.0,0
1.97181869506836,4.0,22.0,6.0,0.0,1.0,36.73,7.39,13.0,7.0,95.0,1.84,28.0,29.0,2.0,32.5,3.75,1.26,10.0,18.0,10.0,32.14,0.0,7102.56,845.109375,25.0,1.0,0.0,1.0,2.0,28.0,0.0,0.97,1.0,4.0,1
2.117423706054688,5.0,19.0,10.0,0.0,0.0,32.27,3.19,13.0,13.0,95.0,1.22,20.0,29.0,8.0,25.25,4.22,1.19,8.0,16.0,4.0,29.93,79.0,7040.96,911.212265625,14.0,0.0,2.0,1.0,3.0,20.0,0.0,0.69,1.0,0.0,0
2.221029510498047,3.0,17.0,9.0,0.0,0.0,29.88,3.21,21.0,15.0,94.0,95.0,17.0,26.0,5.0,22.0,3.32,1.04,10.0,9.0,8.0,24.93,1.0,6257.76,863.531484375,14.0,2.0,0.0,0.0,3.0,17.0,0.0,0.65,4.0,6.0,1
2.1723367309570314,3.0,21.0,6.0,0.0,0.0,32.81,5.81,13.0,9.0,93.0,64.0,16.0,27.0,3.0,19.0,3.14,93.0,8.0,12.0,4.0,21.94,0.0,6204.0,807.786796875,13.0,1.0,1.0,0.0,3.0,16.0,0.0,0.59,3.0,6.0,0
1.9184799194335929,4.0,19.0,4.0,0.0,0.0,27.09,4.08,11.0,12.0,94.0,0.0,20.0,23.0,6.0,24.5,3.46,99.0,7.0,17.0,3.0,26.64,90.0,6423.52,708.098984375,17.0,0.0,1.0,0.0,3.0,20.0,0.0,0.87,2.0,6.0,1
1.9078355407714844,4.0,15.0,3.0,0.0,0.0,25.6,7.6,12.0,4.0,97.0,0.0,25.0,18.0,10.0,30.75,3.27,1.16,10.0,22.0,3.0,31.41,39.0,6649.92,765.924609375,21.0,0.0,0.0,0.0,4.0,26.0,0.0,1.39,2.0,4.0,0
2.240963134765625,4.0,19.0,3.0,0.0,0.0,28.64,6.64,21.0,18.0,97.0,1.09,24.0,22.0,3.0,30.5,4.47,1.26,16.0,19.0,5.0,30.95,0.0,6435.52,849.146875,19.0,0.0,0.0,0.0,3.0,24.0,0.0,1.09,2.0,4.0,1
