averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,winner
1.812855224609375,5.0,13.0,13.0,33.86,7.86,18.0,18.0,95.0,1.04,27.0,26.0,12.0,52.3,4.57,1.47,10.0,21.0,6.0,34.89,1.44,5702.56,768.583125,98.0,4.0,23.0,0.0,1.0,1.0,7.0,8.0,27.0,0.0,1.04,1
1.902753753662109,4.0,31.0,3.0,41.48,5.4,20.0,20.0,91.0,15.0,26.0,34.0,8.0,35.2,4.62,1.17,13.0,16.0,10.0,31.54,2.0,5327.68,679.008984375,7.0,4.0,23.0,0.0,4.0,1.0,7.0,4.0,25.0,3.0,0.76,0
1.900375518798828,4.0,16.0,8.0,31.32,6.32,15.0,13.0,95.0,1.42,31.0,24.0,7.0,46.95,4.4,1.39,24.0,23.0,8.0,36.01,45.0,5919.52,846.5525,47.0,5.0,24.0,0.0,2.0,0.0,6.0,10.0,31.0,0.0,1.29,1
1.758336944580078,4.0,20.0,8.0,31.86,3.78,14.0,8.0,93.0,1.02,20.0,28.0,10.0,29.5,3.88,1.1,12.0,12.0,8.0,27.49,1.0,5776.64,780.34359375,20.0,4.0,14.0,0.0,0.0,0.0,7.0,3.0,20.0,0.0,0.71,0
1.6511013793945313,7.0,14.0,8.0,29.18,7.18,21.0,17.0,93.0,0.0,33.0,22.0,7.0,46.9,4.2,1.18,12.0,28.0,5.0,33.44,60.0,4964.32,687.943203125,55.0,5.0,23.0,1.0,6.0,0.0,7.0,9.0,33.0,2.0,1.5,1
2.451972351074218,1.0,22.0,3.0,27.83,2.61,15.0,7.0,97.0,51.0,10.0,25.0,2.0,17.8,2.13,61.0,5.0,5.0,5.0,15.32,1.0,3733.28,683.106015625,18.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.4,0
1.389081268310547,4.0,8.0,1.0,11.77,2.59,10.0,9.0,90.0,0.0,13.0,9.0,10.0,39.25,1.6,58.0,6.0,13.0,0.0,17.2,1.0,4242.72,439.1121875,1.48,0.0,10.0,0.0,1.0,0.0,2.0,4.0,13.0,0.0,1.44,1
2.069378967285156,2.0,16.0,4.0,22.55,1.51,10.0,13.0,97.0,0.0,13.0,20.0,3.0,19.5,2.31,56.0,7.0,11.0,2.0,16.85,60.0,3917.28,594.092109375,17.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,13.0,0.0,0.65,0
1.7618525695800782,5.0,7.0,3.0,16.18,6.18,7.0,7.0,94.0,1.21,25.0,10.0,4.0,40.15,2.81,97.0,9.0,21.0,4.0,25.34,0.0,3864.0,647.6051953125,54.0,1.0,20.0,0.0,1.0,0.0,1.0,6.0,25.0,1.0,2.5,1
2.2574855041503903,2.0,18.0,3.0,24.08,2.92,18.0,14.0,95.0,1.47,10.0,21.0,5.0,19.8,1.86,62.0,6.0,7.0,3.0,15.72,0.0,3938.24,669.084296875,18.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.48,0
1.5336836242675782,5.0,8.0,5.0,19.2,5.92,13.0,11.0,93.0,0.0,28.0,13.0,11.0,43.9,3.45,1.18,6.0,23.0,5.0,31.24,31.0,4290.08,444.141015625,43.0,2.0,22.0,0.0,4.0,0.0,7.0,5.0,28.0,0.0,2.15,1
2.310084228515625,4.0,18.0,4.0,25.88,2.9,6.0,8.0,97.0,0.0,16.0,22.0,4.0,29.2,1.88,15.0,16.0,12.0,4.0,18.48,0.0,3886.08,651.807890625,37.0,1.0,13.0,1.0,0.0,2.0,6.0,2.0,16.0,0.0,0.73,0
2.0084490966796875,4.0,12.0,5.0,20.19,2.85,6.0,3.0,97.0,1.11,22.0,17.0,6.0,32.25,2.97,98.0,9.0,17.0,5.0,25.94,65.0,4029.76,647.873984375,15.0,0.0,18.0,0.0,0.0,0.0,4.0,5.0,22.0,0.0,1.29,1
2.1874101257324217,5.0,18.0,10.0,32.78,3.6,19.0,16.0,95.0,93.0,24.0,28.0,10.0,42.85,4.71,1.16,18.0,17.0,7.0,32.49,0.0,5130.56,845.738515625,46.0,7.0,22.0,1.0,0.0,2.0,6.0,5.0,24.0,0.0,0.86,0
1.7935377502441403,3.0,18.0,3.0,26.72,5.72,22.0,19.0,95.0,27.0,27.0,21.0,4.0,39.1,3.42,1.12,11.0,19.0,8.0,30.67,1.01,5513.6,745.006875,58.0,3.0,23.0,0.0,1.0,1.0,9.0,7.0,27.0,2.0,1.29,1
1.6725663757324218,7.0,15.0,4.0,27.84,7.29,13.0,12.0,95.0,0.0,25.0,19.0,4.0,41.55,4.27,1.08,11.0,22.0,3.0,30.99,0.0,5566.08,660.07890625,85.0,9.0,23.0,0.0,0.0,0.0,5.0,2.0,23.0,2.0,1.32,0
1.9254264831542969,3.0,15.0,9.0,31.28,7.08,16.0,13.0,95.0,1.39,23.0,24.0,8.0,42.6,3.58,1.03,13.0,18.0,5.0,28.63,1.0,5445.76,787.985625,61.0,20.0,22.0,0.0,0.0,2.0,9.0,10.0,22.0,0.0,0.96,1
2.017605743408203,3.0,18.0,10.0,32.02,3.62,16.0,14.0,95.0,1.02,20.0,28.0,7.0,39.45,3.45,89.0,4.0,16.0,4.0,23.5,10.0,5131.52,755.531328125,72.0,15.0,16.0,0.0,0.0,0.0,3.0,2.0,20.0,1.0,0.71,0
1.7471548461914062,4.0,17.0,4.0,29.75,7.65,14.0,16.0,93.0,0.0,22.0,21.0,10.0,47.2,4.77,1.1,13.0,17.0,5.0,32.03,1.54,5527.68,663.51265625,1.37,11.0,17.0,0.0,2.0,0.0,4.0,5.0,22.0,3.0,1.05,1
1.8113310241699216,4.0,21.0,5.0,32.45,6.45,9.0,10.0,90.0,0.0,21.0,26.0,8.0,40.15,4.41,24.0,16.0,14.0,7.0,29.84,7.0,5340.96,665.640546875,79.0,13.0,17.0,0.0,2.0,0.0,9.0,5.0,22.0,0.0,0.81,0
2.160404052734375,4.0,19.0,5.0,31.63,5.09,10.0,7.0,95.0,1.22,29.0,24.0,8.0,49.0,4.43,1.42,5.0,18.0,11.0,33.59,0.0,5170.08,860.315625,55.0,9.0,22.0,0.0,0.0,0.0,8.0,6.0,29.0,0.0,1.21,1
1.362135009765625,4.0,9.0,8.0,23.42,6.1,12.0,14.0,94.0,0.0,25.0,17.0,7.0,32.1,3.84,1.07,8.0,18.0,7.0,28.75,1.27,4562.72,442.638359375,22.0,1.0,23.0,0.0,3.0,0.0,2.0,4.0,26.0,1.0,1.47,1
1.6994927978515626,3.0,18.0,5.0,28.74,5.4,11.0,12.0,95.0,0.0,16.0,23.0,11.0,25.4,4.18,1.07,13.0,13.0,3.0,29.85,0.0,4522.08,545.6540625,23.0,0.0,12.0,0.0,0.0,0.0,4.0,5.0,16.0,1.0,0.7,0
1.7178034973144531,3.0,12.0,9.0,26.35,3.53,15.0,16.0,95.0,88.0,25.0,21.0,11.0,47.05,3.41,1.13,5.0,20.0,5.0,29.15,0.0,4623.84,605.9362890625,88.0,0.0,21.0,0.0,1.0,1.0,5.0,7.0,25.0,1.0,1.19,1
1.997698516845703,3.0,20.0,8.0,29.41,1.21,20.0,10.0,96.0,0.0,21.0,28.0,5.0,29.65,3.67,84.0,7.0,12.0,9.0,23.73,2.0,4230.08,582.4401953125,24.0,1.0,17.0,0.0,0.0,0.0,4.0,5.0,21.0,1.0,0.75,0
1.6910568237304688,7.0,14.0,4.0,23.86,5.78,13.0,11.0,95.0,69.0,27.0,18.0,12.0,39.05,4.38,1.27,15.0,22.0,5.0,32.32,0.0,4689.12,591.6219921875,38.0,2.0,24.0,1.0,0.0,0.0,7.0,6.0,26.0,1.0,1.5,1
1.7549845886230468,4.0,22.0,6.0,32.46,3.12,21.0,16.0,91.0,71.0,15.0,28.0,8.0,28.55,3.42,81.0,2.0,11.0,4.0,18.97,0.0,4304.32,535.9987109375,63.0,6.0,12.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.54,0
1.4497940063476562,6.0,11.0,3.0,21.32,5.31,13.0,12.0,91.0,0.0,28.0,14.0,6.0,48.15,3.26,100.0,14.0,24.0,4.0,28.77,3.0,4976.48,486.788046875,1.2,4.0,24.0,0.0,2.0,0.0,2.0,5.0,28.0,0.0,2.0,1
2.058352508544922,2.0,24.0,2.0,28.4,2.3,14.0,10.0,95.0,65.0,18.0,26.0,6.0,26.7,2.5,84.0,9.0,10.0,8.0,21.1,0.0,4385.76,676.0115625,37.0,1.0,11.0,0.0,1.0,2.0,3.0,6.0,18.0,1.0,0.69,0
1.6804347229003906,14.0,13.0,3.0,24.38,6.15,14.0,13.0,94.0,0.0,27.0,16.0,5.0,40.2,4.13,1.14,11.0,25.0,2.0,30.16,0.0,5474.72,575.2858203125,64.0,1.0,25.0,1.0,2.0,1.0,5.0,4.0,27.0,1.0,1.69,1
1.738674468994141,3.0,15.0,5.0,24.83,4.52,14.0,11.0,92.0,0.0,17.0,20.0,8.0,30.8,3.52,69.0,8.0,14.0,3.0,21.35,1.0,5404.32,611.3570703125,54.0,4.0,14.0,0.0,1.0,0.0,4.0,5.0,17.0,1.0,0.85,0
2.032530670166016,3.0,19.0,7.0,29.16,2.5,22.0,17.0,93.0,95.0,18.0,26.0,12.0,35.5,3.62,1.04,9.0,8.0,10.0,28.28,83.0,5138.4,711.4784375,60.0,6.0,16.0,0.0,3.0,3.0,4.0,3.0,18.0,0.0,0.69,1
1.8789762878417968,4.0,15.0,6.0,24.79,3.37,13.0,17.0,90.0,0.0,24.0,21.0,8.0,29.85,4.54,1.08,11.0,17.0,7.0,29.55,1.0,5216.0,714.478671875,5.0,0.0,18.0,0.0,1.0,0.0,6.0,2.0,24.0,4.0,1.14,0
1.9706021118164063,5.0,15.0,7.0,27.43,4.69,18.0,14.0,95.0,71.0,23.0,22.0,7.0,37.65,3.24,92.0,10.0,17.0,6.0,25.87,33.0,4889.6,740.3328125,54.0,4.0,16.0,0.0,1.0,1.0,6.0,5.0,22.0,0.0,1.05,1
1.897517852783203,6.0,17.0,9.0,29.62,3.42,16.0,17.0,98.0,99.0,22.0,26.0,9.0,45.8,3.61,1.14,5.0,13.0,9.0,28.6,69.0,5123.52,672.500078125,1.08,3.0,19.0,0.0,1.0,0.0,5.0,5.0,23.0,0.0,0.85,0
1.6423262023925782,6.0,14.0,6.0,27.4,7.24,13.0,13.0,90.0,0.0,19.0,20.0,6.0,35.75,3.13,85.0,9.0,16.0,3.0,22.26,30.0,5441.76,595.621953125,98.0,1.0,16.0,0.0,3.0,0.0,6.0,3.0,18.0,2.0,0.95,1
1.995131378173828,4.0,19.0,1.0,28.27,7.17,10.0,10.0,97.0,84.0,21.0,20.0,8.0,37.05,4.01,1.15,12.0,17.0,4.0,27.41,23.0,5384.96,735.204609375,83.0,2.0,20.0,0.0,0.0,1.0,4.0,1.0,21.0,3.0,1.05,0
2.20966796875,5.0,14.0,14.0,31.6,2.02,15.0,19.0,95.0,68.0,21.0,28.0,10.0,35.2,3.05,87.0,9.0,11.0,10.0,23.83,1.0,4482.88,807.8609375,37.0,10.0,15.0,0.0,0.0,2.0,5.0,3.0,21.0,0.0,0.75,0
1.535208740234375,5.0,14.0,12.0,32.7,4.86,11.0,16.0,90.0,0.0,22.0,26.0,13.0,42.5,4.57,1.3,19.0,15.0,7.0,36.34,1.0,4458.72,468.8471484375,79.0,9.0,22.0,0.0,3.0,0.0,4.0,6.0,22.0,0.0,0.85,1
2.081301727294922,3.0,20.0,9.0,33.15,2.85,15.0,15.0,95.0,98.0,20.0,29.0,9.0,37.7,3.99,1.02,17.0,10.0,10.0,26.91,1.02,4535.68,754.758828125,62.0,5.0,17.0,0.0,0.0,1.0,3.0,3.0,21.0,1.0,0.69,0
1.5924714660644532,7.0,8.0,10.0,25.27,6.21,12.0,11.0,94.0,72.0,32.0,18.0,6.0,43.6,3.69,1.26,9.0,24.0,8.0,31.38,1.0,5047.84,589.8022265625,36.0,1.0,24.0,0.0,1.0,2.0,5.0,7.0,31.0,0.0,1.78,1
2.007942352294922,3.0,22.0,7.0,35.15,5.81,10.0,16.0,97.0,0.0,22.0,29.0,6.0,30.95,3.54,1.28,5.0,16.0,6.0,34.55,65.0,4489.76,648.0362890625,9.0,0.0,18.0,1.0,2.0,0.0,3.0,4.0,22.0,1.0,0.76,0
1.6419047546386718,5.0,15.0,8.0,29.13,5.87,19.0,24.0,93.0,0.0,29.0,23.0,6.0,51.35,4.02,1.16,11.0,20.0,9.0,30.1,0.0,4367.52,541.0346875,68.0,5.0,24.0,0.0,3.0,0.0,6.0,6.0,29.0,1.0,1.26,1
1.8803726196289063,5.0,22.0,1.0,29.19,4.79,18.0,22.0,95.0,0.0,24.0,23.0,6.0,40.7,3.35,94.0,13.0,15.0,9.0,27.15,42.0,4793.6,663.9653125,68.0,5.0,22.0,0.0,3.0,1.0,7.0,6.0,25.0,2.0,1.04,0
1.5962701416015626,4.0,15.0,5.0,25.47,5.11,14.0,13.0,94.0,1.33,26.0,20.0,9.0,45.4,3.64,1.16,5.0,19.0,7.0,29.17,11.0,4881.12,623.7825,74.0,4.0,13.0,0.0,0.0,1.0,8.0,7.0,27.0,0.0,1.3,1
1.6744615173339843,4.0,11.0,10.0,27.59,5.59,11.0,10.0,94.0,0.0,26.0,21.0,9.0,46.6,4.53,1.21,19.0,17.0,9.0,34.21,70.0,4819.36,522.127265625,88.0,6.0,24.0,1.0,4.0,0.0,5.0,2.0,27.0,2.0,1.24,1
2.038013610839844,4.0,16.0,9.0,30.62,5.38,10.0,7.0,97.0,97.0,19.0,25.0,9.0,34.25,3.59,94.0,10.0,13.0,6.0,23.52,2.0,4555.84,716.379375,65.0,3.0,14.0,0.0,0.0,1.0,2.0,6.0,19.0,0.0,0.76,0
1.852242126464844,3.0,16.0,9.0,31.57,5.57,19.0,11.0,96.0,86.0,25.0,25.0,9.0,40.85,4.01,1.19,11.0,18.0,7.0,31.58,1.0,4377.44,614.529921875,41.0,4.0,21.0,0.0,2.0,0.0,5.0,5.0,25.0,1.0,1.0,1
1.792584686279297,3.0,17.0,8.0,28.16,3.1,9.0,7.0,94.0,0.0,19.0,25.0,12.0,32.4,3.53,96.0,4.0,10.0,9.0,25.39,0.0,4607.52,542.9019921875,40.0,2.0,16.0,0.0,3.0,0.0,6.0,3.0,19.0,0.0,0.76,0
1.5507077026367186,3.0,11.0,5.0,23.54,4.81,17.0,16.0,87.0,0.0,23.0,16.0,7.0,41.45,3.02,84.0,8.0,18.0,5.0,22.55,35.0,4889.28,529.2309765625,96.0,3.0,19.0,0.0,2.0,0.0,7.0,9.0,23.0,2.0,1.44,1
2.0091372680664064,2.0,22.0,5.0,30.01,2.15,18.0,17.0,93.0,67.0,20.0,27.0,7.0,38.3,3.71,1.05,17.0,11.0,9.0,26.93,0.0,4537.76,673.705,48.0,6.0,15.0,0.0,0.0,2.0,5.0,4.0,20.0,0.0,0.74,0
1.7289279174804688,5.0,12.0,6.0,23.21,4.07,2.0,5.0,95.0,1.17,24.0,18.0,5.0,35.05,2.93,99.0,14.0,18.0,6.0,25.14,1.62,4942.88,659.863828125,38.0,1.0,15.0,0.0,0.0,1.0,5.0,3.0,26.0,0.0,1.33,1
1.917938232421875,3.0,16.0,5.0,24.72,2.42,16.0,13.0,97.0,0.0,22.0,21.0,8.0,33.4,3.25,100.0,13.0,16.0,6.0,27.39,1.0,4857.28,694.49984375,22.0,0.0,16.0,0.0,1.0,0.0,5.0,4.0,22.0,0.0,1.05,0
1.5101396179199218,6.0,7.0,7.0,18.19,3.79,13.0,7.0,91.0,0.0,21.0,14.0,9.0,33.9,2.8,89.0,6.0,17.0,4.0,25.65,0.0,3642.4,414.0619140625,60.0,2.0,18.0,0.0,1.0,0.0,4.0,3.0,21.0,2.0,1.5,1
2.1070118713378903,3.0,19.0,5.0,27.76,3.64,4.0,10.0,95.0,63.0,16.0,24.0,6.0,22.25,3.44,83.0,7.0,9.0,7.0,22.9,0.0,3388.64,539.789765625,10.0,1.0,15.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,0.67,0
1.3900537109375,3.0,8.0,7.0,17.22,2.21,12.0,13.0,87.0,0.0,19.0,15.0,10.0,39.35,4.02,81.0,8.0,14.0,5.0,22.17,100.0,3860.16,385.5757421875,1.1,0.0,19.0,0.0,0.0,0.0,5.0,1.0,19.0,0.0,1.27,1
1.7751214599609375,2.0,17.0,5.0,24.31,1.43,17.0,10.0,96.0,0.0,16.0,22.0,8.0,29.45,3.01,67.0,4.0,9.0,7.0,18.05,1.0,3542.08,453.9007421875,46.0,0.0,14.0,0.0,0.0,0.0,5.0,2.0,16.0,1.0,0.73,0
1.683096923828125,6.0,6.0,8.0,17.6,3.12,8.0,7.0,93.0,1.08,26.0,14.0,8.0,36.9,3.29,1.22,11.0,20.0,6.0,29.45,1.0,3752.8,480.388984375,54.0,0.0,21.0,0.0,1.0,0.0,3.0,6.0,24.0,0.0,1.86,1
1.6946006774902345,3.0,13.0,7.0,24.54,4.18,12.0,14.0,91.0,0.0,15.0,20.0,5.0,26.25,3.29,72.0,1.0,8.0,7.0,19.86,1.54,3605.12,442.9190625,19.0,0.0,13.0,0.0,0.0,0.0,6.0,4.0,15.0,1.0,0.75,0
1.8625408935546877,5.0,9.0,6.0,21.58,5.94,11.0,10.0,92.0,51.0,22.0,15.0,8.0,37.5,3.23,86.0,10.0,13.0,9.0,22.7,0.0,3892.8,565.7333203125,60.0,0.0,19.0,0.0,0.0,2.0,7.0,5.0,21.0,1.0,1.47,1
2.0444377136230467,3.0,15.0,7.0,24.92,2.92,10.0,8.0,97.0,22.0,11.0,22.0,7.0,18.3,2.2,44.0,6.0,4.0,7.0,12.77,1.0,3506.88,535.42625,13.0,1.0,10.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,0.5,0
1.7296858215332032,3.0,12.0,6.0,25.09,7.09,14.0,7.0,97.0,0.0,27.0,18.0,8.0,44.3,4.42,1.13,11.0,19.0,8.0,31.17,1.0,5149.28,650.4576171875,70.0,10.0,24.0,0.0,1.0,0.0,7.0,2.0,27.0,1.0,1.5,1
1.699536590576172,4.0,12.0,9.0,24.42,3.26,10.0,12.0,92.0,1.35,17.0,21.0,9.0,37.05,3.28,98.0,1.0,12.0,5.0,23.33,49.0,5032.8,630.2698828125,83.0,18.0,13.0,1.0,0.0,0.0,2.0,2.0,17.0,0.0,0.81,0
1.6865449523925782,6.0,14.0,7.0,27.02,5.9,17.0,10.0,94.0,0.0,28.0,21.0,11.0,46.45,4.74,1.09,21.0,19.0,9.0,33.67,11.0,5008.96,561.8255078125,65.0,8.0,26.0,0.0,0.0,0.0,6.0,8.0,28.0,1.0,1.33,1
1.76273681640625,2.0,19.0,7.0,27.56,1.56,14.0,10.0,91.0,0.0,15.0,25.0,8.0,29.3,2.98,77.0,9.0,9.0,6.0,22.58,0.0,4795.36,526.5234375,47.0,5.0,14.0,0.0,1.0,0.0,5.0,1.0,15.0,1.0,0.6,0
1.6730410766601562,4.0,14.0,6.0,25.59,5.35,11.0,11.0,96.0,81.0,18.0,20.0,7.0,42.35,3.09,90.0,3.0,15.0,4.0,22.15,60.0,4786.08,599.560234375,1.06,19.0,18.0,0.0,0.0,0.0,5.0,1.0,19.0,0.0,0.9,1
1.630737762451172,4.0,16.0,4.0,28.52,7.34,16.0,15.0,89.0,0.0,26.0,20.0,7.0,44.35,4.68,1.21,11.0,20.0,6.0,35.45,30.0,5072.64,580.701171875,52.0,5.0,22.0,0.0,0.0,0.0,5.0,4.0,26.0,1.0,1.3,0
2.0247657775878904,3.0,18.0,3.0,27.01,5.73,15.0,8.0,96.0,88.0,15.0,21.0,12.0,36.2,2.89,76.0,7.0,10.0,5.0,19.3,0.0,4810.4,774.555859375,92.0,3.0,12.0,0.0,0.0,0.0,5.0,5.0,15.0,1.0,0.71,1
1.739771728515625,5.0,16.0,6.0,26.58,2.96,17.0,14.0,98.0,55.0,22.0,22.0,3.0,34.3,2.93,92.0,6.0,17.0,5.0,22.63,0.0,4976.64,637.48296875,53.0,4.0,19.0,0.0,1.0,2.0,6.0,0.0,21.0,0.0,1.0,0
